flag	content
$LINE_SIDEQUEST_1_OUTRO_190_TEXT	Das Zeug, das wir durch den Kampf bekommen haben ist viel besser als der Mist, den er Leuten verschacherte.
$LINE_SIDEQUEST_1_OUTRO_200_CHAR	$RAN
$LINE_SIDEQUEST_1_OUTRO_200_TEXT	Es gibt jetzt keinen Grund mehr, ihm irgendwas anzutun.
$LINE_SIDEQUEST_1_OUTRO_210_CHAR	$MCG
$LINE_SIDEQUEST_1_OUTRO_210_TEXT	Aber du warst doch total auf Blutfehde aus ...
$LINE_SIDEQUEST_1_OUTRO_220_CHAR	$RAN
$LINE_SIDEQUEST_1_OUTRO_220_TEXT	*$MCG, Traditionen sollen uns dienen, nicht anders herum. Vergiss nicht: Höchste Priorität hat das Überleben!
$LINE_SIDEQUEST_1_OUTRO_230_CHAR	$MCG
$LINE_SIDEQUEST_1_OUTRO_230_TEXT	Also ist eine Blutfehde nur eine Ausrede um zu tun, was du willst?
$LINE_SIDEQUEST_1_OUTRO_240_CHAR	$RAN
$LINE_SIDEQUEST_1_OUTRO_240_TEXT	Jetzt verstehst du es!
$LINE_SIDEQUEST_1_OUTRO_250_CHAR	$RAN
$LINE_SIDEQUEST_1_OUTRO_250_TEXT	Also merke dir: wenn du reiche Leute siehst, gibt es bestimmt einen guten Grund, sie zu hassen.
$SCENE_SIDEQUEST_2_GET_TITLE	Das fantastische Meer
$LINE_SIDEQUEST_2_GET_00_CHAR	$BER
$LINE_SIDEQUEST_2_GET_00_TEXT	Hey, Mönch-Typ!
$LINE_SIDEQUEST_2_GET_10_CHAR	$HEA
$LINE_SIDEQUEST_2_GET_10_TEXT	Ja, mein seltsamer Freund?
$LINE_SIDEQUEST_2_GET_20_CHAR	$BER
$LINE_SIDEQUEST_2_GET_20_TEXT	Ich dachte ihr Mönche sollt allen helfen und sie heilen!
$LINE_SIDEQUEST_2_GET_30_CHAR	$HEA
$LINE_SIDEQUEST_2_GET_30_TEXT	Nun, an sich schon.
$LINE_SIDEQUEST_2_GET_40_CHAR	$BER
$LINE_SIDEQUEST_2_GET_40_TEXT	Also warum versuchst du, mich zu vergiften?!
$LINE_SIDEQUEST_2_GET_50_CHAR	$HEA
$LINE_SIDEQUEST_2_GET_50_TEXT	Vergiften?
$LINE_SIDEQUEST_2_GET_60_CHAR	$BER
$LINE_SIDEQUEST_2_GET_60_TEXT	Was ist mit diesem Essen hier?
$LINE_SIDEQUEST_2_GET_70_CHAR	$HEA
$LINE_SIDEQUEST_2_GET_70_TEXT	Stimmt etwas damit nicht?
$LINE_SIDEQUEST_2_GET_80_CHAR	$BER
$LINE_SIDEQUEST_2_GET_80_TEXT	Ob etwas damit nicht stimmt? Es ist ... es ist voll mit den Dingern, die aus dem Boden wachsen!
$LINE_SIDEQUEST_2_GET_90_CHAR	$HEA
$LINE_SIDEQUEST_2_GET_90_TEXT	Gemüse?
$LINE_SIDEQUEST_2_GET_100_CHAR	$BER
$LINE_SIDEQUEST_2_GET_100_TEXT	Ja, das Zeug!
$LINE_SIDEQUEST_2_GET_110_CHAR	$BER
$LINE_SIDEQUEST_2_GET_110_TEXT	*Ich kann diese Statur nicht mit Gemüse behalten! Möchtest du, dass ich noch wie $MCG aussehe? Dürr und nutzlos?
$LINE_SIDEQUEST_2_GET_120_CHAR	$MCG
$LINE_SIDEQUEST_2_GET_120_TEXT	Hey!
$LINE_SIDEQUEST_2_GET_130_CHAR	$BER
$LINE_SIDEQUEST_2_GET_130_TEXT	Ich fühle schon, wie meine Kräfte schwinden ...
$LINE_SIDEQUEST_2_GET_140_CHAR	$HEA
$LINE_SIDEQUEST_2_GET_140_TEXT	Nun, wir hatten eigentlich einen beständigen Nachschub an Fisch, aber die Wiedergänger haben den Fluss verseucht.
$LINE_SIDEQUEST_2_GET_150_CHAR	$BER
$LINE_SIDEQUEST_2_GET_150_TEXT	Wasserzombies sagst du?
$LINE_SIDEQUEST_2_GET_160_CHAR	$BER
$LINE_SIDEQUEST_2_GET_160_TEXT	Klingt nach einem Job für ...
$LINE_SIDEQUEST_2_GET_170_CHAR	$BER
$LINE_SIDEQUEST_2_GET_170_TEXT	*$BER - Bringer des aquatischen Todes!
$LINE_SIDEQUEST_2_GET_180_CHAR	$BER
$LINE_SIDEQUEST_2_GET_180_TEXT	Der stümmelnde Seefahrer! Der blutvergießende Bootsmann! Der malträtierende Matrose!
$LINE_SIDEQUEST_2_GET_190_CHAR	$MCG
$LINE_SIDEQUEST_2_GET_190_TEXT	Der Binsenweisheits-Bootsfahrer
$LINE_SIDEQUEST_2_GET_200_CHAR	$BER
$LINE_SIDEQUEST_2_GET_200_TEXT	Ich segle über das fantastische Meer, deine schwachen Witzeleien sind wie Gischt in der Brandung.
$LINE_SIDEQUEST_2_GET_210_CHAR	$MCG
$LINE_SIDEQUEST_2_GET_210_TEXT	Wenn du endlich fertig damit bist, in der See der Selbstbeweihräucherung zu schwelgen, könnten wir tatsächlich einige Wiedergänger bekämpfen.
$SCENE_SIDEQUEST_2_INTRO_TITLE	Lord Primadonna
$LINE_SIDEQUEST_2_INTRO_00_CHAR	$RAN
$LINE_SIDEQUEST_2_INTRO_00_TEXT	Warum machen wir das schon wieder? Weil Lord Primadonna es nicht verkraftet, sein Gemüse zu essen?
$LINE_SIDEQUEST_2_INTRO_10_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_10_TEXT	Schau dir nur an, was sie mit dir gemacht haben!
$LINE_SIDEQUEST_2_INTRO_20_CHAR	$RAN
$LINE_SIDEQUEST_2_INTRO_20_TEXT	Was?
$LINE_SIDEQUEST_2_INTRO_30_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_30_TEXT	Du hast die Form einer Kartoffel.
$LINE_SIDEQUEST_2_INTRO_40_CHAR	$RAN
$LINE_SIDEQUEST_2_INTRO_40_TEXT	Hey!
$LINE_SIDEQUEST_2_INTRO_50_CHAR	$MCG
$LINE_SIDEQUEST_2_INTRO_50_TEXT	Ha.
$LINE_SIDEQUEST_2_INTRO_60_CHAR	$RAN
$LINE_SIDEQUEST_2_INTRO_60_TEXT	Das ist doch doof.
$LINE_SIDEQUEST_2_INTRO_70_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_70_TEXT	Ja, das ist vermutlich der dümmste Grund, aus dem wir je gekämpft haben.
$LINE_SIDEQUEST_2_INTRO_80_CHAR	$MCG
$LINE_SIDEQUEST_2_INTRO_80_TEXT	Was? Deinetwegen sind wir doch hier!
$LINE_SIDEQUEST_2_INTRO_90_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_90_TEXT	Nur, weil ich etwas mache heißt das nicht, dass ich denke, es sei klug.
$LINE_SIDEQUEST_2_INTRO_100_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_100_TEXT	Ich bin ich! Ich hab aber mehr von dir erwartet.	
$LINE_SIDEQUEST_2_INTRO_110_CHAR	$MCG
$LINE_SIDEQUEST_2_INTRO_110_TEXT	...
$LINE_SIDEQUEST_2_INTRO_120_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_120_TEXT	Übrigens sieht's so aus, als seien die Gängis hier.
$LINE_SIDEQUEST_2_INTRO_130_CHAR	$MCG
$LINE_SIDEQUEST_2_INTRO_130_TEXT	Voran.
$SCENE_SIDEQUEST_2_OUTRO_TITLE	Fischstäbchen
$LINE_SIDEQUEST_2_OUTRO_00_CHAR	$RAN
$LINE_SIDEQUEST_2_OUTRO_00_TEXT	Das war der Letzte.
$LINE_SIDEQUEST_2_OUTRO_10_CHAR	$BER
$LINE_SIDEQUEST_2_OUTRO_10_TEXT	... Aber die Schlacht hat gerade erst angefangen.
$LINE_SIDEQUEST_2_OUTRO_20_CHAR	$BER
$LINE_SIDEQUEST_2_OUTRO_20_TEXT	FISCHE, SCHAUT HINAUF ZU EUREM UNTERGANG!
$LINE_SIDEQUEST_2_OUTRO_30_CHAR	$BER
$LINE_SIDEQUEST_2_OUTRO_30_TEXT	Ich bin der Imperator der ichthysischen Ausrottung!
$LINE_SIDEQUEST_2_OUTRO_40_CHAR	$RAN
$LINE_SIDEQUEST_2_OUTRO_40_TEXT	Wir haben also wieder mal den Fluss sicher gemacht ... 
$LINE_SIDEQUEST_2_OUTRO_50_CHAR	$RAN
$LINE_SIDEQUEST_2_OUTRO_50_TEXT	... damit ein halbnackter schwertschwingender Verrückter all das heimische Leben abschlachten kann.
$LINE_SIDEQUEST_2_OUTRO_60_CHAR	$MCG
$LINE_SIDEQUEST_2_OUTRO_60_TEXT	So ziemlich.
$SCENE_SIDEQUEST_3_GET_TITLE	Verwandtschaft verpflichtet
$LINE_SIDEQUEST_3_GET_00_CHAR	SCHWESTER
$LINE_SIDEQUEST_3_GET_00_TEXT	Entschuldigen Sie bitte, aber stimmt es, dass Sie mit einem Mitglied des Geka-Stamms reisen?
$LINE_SIDEQUEST_3_GET_10_CHAR	$MCG
$LINE_SIDEQUEST_3_GET_10_TEXT	Tats�chlich mit mehreren, falls Sie <LQ>Ehrenmitglieder<RQ> mitz�hlen wollen.	
$LINE_SIDEQUEST_3_GET_20_CHAR	SCHWESTER
$LINE_SIDEQUEST_3_GET_20_TEXT	Wir kümmern uns um eine sehr kranke Geka in unserem Kloster.
$LINE_SIDEQUEST_3_GET_30_CHAR	SCHWESTER
$LINE_SIDEQUEST_3_GET_30_TEXT	Als sie hörte, eine weitere Geka sei hier, hat sie danach verlangt, sie zu sehen.
$LINE_SIDEQUEST_3_GET_40_CHAR	SCHWESTER
$LINE_SIDEQUEST_3_GET_40_TEXT	Falls Ihr sie bitte besuchen könnt ... Wir machen uns Sorgen, dass ihre Verfassung sich verschlechtert, wenn sie sich weiter aufregt.
$LINE_SIDEQUEST_3_GET_50_CHAR	$BER
$LINE_SIDEQUEST_3_GET_50_TEXT	Keine Sorge, ich habe eine ungemein beruhigende Ausstrahlung auf Menschen!
$LINE_SIDEQUEST_3_GET_60_CHAR	SCHWESTER
$LINE_SIDEQUEST_3_GET_60_TEXT	Es tut mir leid, aber ... nur Frauen sind in dem Kloster erlaubt.
$LINE_SIDEQUEST_3_GET_70_CHAR	$BER
$LINE_SIDEQUEST_3_GET_70_TEXT	Was? Aber das ist nicht - 
$LINE_SIDEQUEST_3_GET_80_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_80_TEXT	Nanananananaaaaa.
$LINE_SIDEQUEST_3_GET_90_CHAR	PATIENT
$LINE_SIDEQUEST_3_GET_90_TEXT	Wo ist ... sie?
$LINE_SIDEQUEST_3_GET_100_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_100_TEXT	*$RAN Takili en Geka grüßt dich.
$LINE_SIDEQUEST_3_GET_110_CHAR	PATIENT
$LINE_SIDEQUEST_3_GET_110_TEXT	Atia ... Krikti en Geka.
$LINE_SIDEQUEST_3_GET_120_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_120_TEXT	Meine ... ausgefransten Fasern halten ... nur noch kurz ...
$LINE_SIDEQUEST_3_GET_130_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_130_TEXT	Außerhalb dieser Wände habe ich unsere ... Geka-Schwestern gesehen.
$LINE_SIDEQUEST_3_GET_140_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_140_TEXT	Unter den ... unruhigen Toten.
$LINE_SIDEQUEST_3_GET_150_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_150_TEXT	Sie haben mehr als ... das verdient. Sie ... verdienen Frieden.
$LINE_SIDEQUEST_3_GET_160_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_160_TEXT	Die Toten kennen den Frieden bereits, Schwester.
$LINE_SIDEQUEST_3_GET_170_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_170_TEXT	Indem sie ... laufen und jagen und ... Wahnsinn nuscheln?
$LINE_SIDEQUEST_3_GET_180_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_180_TEXT	Ihr könnt sie ... davon befreien.
$LINE_SIDEQUEST_3_GET_190_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_190_TEXT	Öhm ... Wiedergänger können nicht getötet werden, das solltest du wissen.
$LINE_SIDEQUEST_3_GET_200_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_200_TEXT	*Ich habe von deiner Freundin gehört ... $MCG und ihre Fähigkeiten. Nur eure Gruppe kann das machen!
$LINE_SIDEQUEST_3_GET_210_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_210_TEXT	Es tut mir leid, ich kann es einfach nicht. Es ist ein gänzlich unnötiges Risiko.
$LINE_SIDEQUEST_3_GET_220_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_220_TEXT	Du lässt sie zurück?
$LINE_SIDEQUEST_3_GET_230_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_230_TEXT	Ich habe kein Verlangen, mich ihnen anzuschließen. Sie verständen das.
$LINE_SIDEQUEST_3_GET_240_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_240_TEXT	... die Tochter von Takil spuckt der Verwandtschaft ... ins Gesicht.
$LINE_SIDEQUEST_3_GET_250_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_250_TEXT	Ich habe zu lange gelebt.
$LINE_SIDEQUEST_3_GET_260_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_260_TEXT	Ich werde mich nicht selbst für jemanden umbringen, der bereits tot ist!
$LINE_SIDEQUEST_3_GET_270_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_270_TEXT	Geh ... mir aus ... den Augen.
$LINE_SIDEQUEST_3_GET_280_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_280_TEXT	Ist mir recht.
$LINE_SIDEQUEST_3_GET_290_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_290_TEXT	Du solltest wissen ... Familienlose ... es waren Kerev ... und sein Bruder Kaget ...
$LINE_SIDEQUEST_3_GET_300_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_300_TEXT	... die Söhne des Krast.
$LINE_SIDEQUEST_3_GET_310_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_310_TEXT	....
$LINE_SIDEQUEST_3_GET_320_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_320_TEXT	... Verdammt.
$SCENE_SIDEQUEST_3_INTRO_TITLE	Die Schuld zurückzahlen
$LINE_SIDEQUEST_3_INTRO_00_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_00_TEXT	Hey! Warte!
$LINE_SIDEQUEST_3_INTRO_10_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_10_TEXT	Was? Du marschierst einfach zu all diesen toten Typen in die Wüste?
$LINE_SIDEQUEST_3_INTRO_20_CHAR	$RAN
$LINE_SIDEQUEST_3_INTRO_20_TEXT	Untot und ja, ich werde sie ... enttöten, oder was auch immer.
$LINE_SIDEQUEST_3_INTRO_30_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_30_TEXT	Denkst du, dass du vielleicht etwas Hilfe gebrauchen kannst?
$LINE_SIDEQUEST_3_INTRO_40_CHAR	$RAN
$LINE_SIDEQUEST_3_INTRO_40_TEXT	Es ist ... etwas Persönliches.
$LINE_SIDEQUEST_3_INTRO_50_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_50_TEXT	Ja, das verwirrt mich gerade wirklich. Ist das nicht alles etwas ... untypisch für dich?
$LINE_SIDEQUEST_3_INTRO_60_CHAR	$RAN
$LINE_SIDEQUEST_3_INTRO_60_TEXT	Ich schulde ihnen etwas.
$LINE_SIDEQUEST_3_INTRO_70_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_70_TEXT	Also gehst du los und lässt dich töten.
$LINE_SIDEQUEST_3_INTRO_80_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_80_TEXT	Ich mein, vielleicht hast du es ja vergessen, aber Wiedergänger sind unverletzbar, außer du bist in diesem Halbaußen-Ort.
$LINE_SIDEQUEST_3_INTRO_90_CHAR	$RAN
$LINE_SIDEQUEST_3_INTRO_90_TEXT	... Du bist hier, oder nicht?
$LINE_SIDEQUEST_3_INTRO_100_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_100_TEXT	... Ebenso wie ein paar richtig fies aussehende Wiedergänger.
$SCENE_SIDEQUEST_3_OUTRO_TITLE	Die Söhne des Krast
$LINE_SIDEQUEST_3_OUTRO_00_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_00_TEXT	Ruhet in Frieden, Söhne des Krast.
$LINE_SIDEQUEST_3_OUTRO_10_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_10_TEXT	... Also, wer waren diese Typen?
$LINE_SIDEQUEST_3_OUTRO_20_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_20_TEXT	Es macht jetzt echt keinen Unterschied mehr, oder?
$LINE_SIDEQUEST_3_OUTRO_30_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_30_TEXT	*Ich versuche nur rauszufinden, wer so wichtig sein könnte, dass „Koste es was es wolle“-Überlebenskünstlerin $RAN ihre eigene Haut riskiert.
$LINE_SIDEQUEST_3_OUTRO_40_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_40_TEXT	Sie haben mir mal mein Leben gerettet.
$LINE_SIDEQUEST_3_OUTRO_50_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_50_TEXT	Sie haben unser aller Leben gerettet.
$LINE_SIDEQUEST_3_OUTRO_60_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_60_TEXT	Jedenfalls das aller, die es rausgeschafft haben.
$LINE_SIDEQUEST_3_OUTRO_70_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_70_TEXT	Die es wo rausgeschafft haben?
$LINE_SIDEQUEST_3_OUTRO_80_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_80_TEXT	Wir gerieten in einen Hinterhalt. Sie blieben zurück, während wir gerannt sind. Das ist wirklich alles, was es dazu zu sagen gibt.
$LINE_SIDEQUEST_3_OUTRO_90_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_90_TEXT	Lass uns einfach zurückgehen und dem alten Windbeutel erzählen, damit sie glücklich sterben kann.
$LINE_SIDEQUEST_3_OUTRO_100_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_100_TEXT	So viel zu meiner Exfreund-Theorie ...
$LINE_SIDEQUEST_3_OUTRO_110_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_110_TEXT	Wehe mir, die ich Verwandtschaft vergessen habe. In den reichen Zeiten habe ich alles angehäuft und andere verschmäht.
$LINE_SIDEQUEST_3_OUTRO_120_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_120_TEXT	Aber die reiche Zeit ist vergangen. Wölfe umkreisen mich und ich bin ohne Schwert und Schild.
$LINE_SIDEQUEST_3_OUTRO_130_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_130_TEXT	Starke Winde reißen an mir und ich habe kein Zelt. Dunkle Gewässer brechen an mir und es gibt kein Boot, an das ich mich halten kann, keine helfende Hand, keine beruhigende Stimme.
$LINE_SIDEQUEST_3_OUTRO_140_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_140_TEXT	Ich habe völlige Zerstörung über mich selbst gebracht. Ich werde durch Gier und Hass zerrissen. Für jemanden wie mich gibt es keine Erlösung.
$LINE_SIDEQUEST_3_OUTRO_150_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_150_TEXT	Wann ist sie gestorben?
$LINE_SIDEQUEST_3_OUTRO_160_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_160_TEXT	Bei unserem Glück vermutlich fünf Minuten, nachdem wir los sind.
$LINE_SIDEQUEST_3_OUTRO_170_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_170_TEXT	Das zeigt mal wieder: wenn du ein Problem lange genug ignorierst, verschwindet es von selbst.
$LINE_SIDEQUEST_3_OUTRO_180_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_180_TEXT	Es ist traurig, darüber Witze zu machen.
$LINE_SIDEQUEST_3_OUTRO_190_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_190_TEXT	Nein, der traurige Teil ist, dass wir all das für Nichts auf uns genommen haben.
$LINE_SIDEQUEST_3_OUTRO_200_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_200_TEXT	Du hast einigen Leuten geholfen, die dir mal das Leben gerettet hatten. Das ist nicht Nichts.
$LINE_SIDEQUEST_3_OUTRO_210_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_210_TEXT	Ja, <LQ>geholfen<RQ>...	
$LINE_SIDEQUEST_3_OUTRO_220_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_220_TEXT	... Möchtest du darüber reden?
$LINE_SIDEQUEST_3_OUTRO_230_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_230_TEXT	Ja, lass uns unsere innersten Gefühle aus unseren  aufgewühlten Vergangenheiten teilen.
$LINE_SIDEQUEST_3_OUTRO_240_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_240_TEXT	Es wäre nett - 
$LINE_SIDEQUEST_3_OUTRO_250_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_250_TEXT	- oh, ich verstehe. Du machst wieder diese Sarkasmus-Sache.
$LINE_SIDEQUEST_3_OUTRO_260_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_260_TEXT	Habe ich heute schon gesagt, dass du unattraktiver als ich und auch schlecht darin bist, Sachen zu machen?
$LINE_SIDEQUEST_3_OUTRO_270_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_270_TEXT	Du bist ein Trottel.
$LINE_SIDEQUEST_3_OUTRO_280_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_280_TEXT	Ich fühl mich schon direkt besser.
$LINE_SIDEQUEST_3_OUTRO_290_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_290_TEXT	Gut! Jetzt werd ich dir nicht von dem Rosinenpudding-Vorfall erzählen!
$LINE_SIDEQUEST_3_OUTRO_300_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_300_TEXT	„Rosinenpudding-Vorfall“?
$LINE_SIDEQUEST_3_OUTRO_310_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_310_TEXT	Zu schade.
$LINE_SIDEQUEST_3_OUTRO_320_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_320_TEXT	Aber ... jetzt quält mich die Neugier.
$LINE_SIDEQUEST_3_OUTRO_330_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_330_TEXT	Verdammt!
$LINE_SIDEQUEST_3_OUTRO_340_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_340_TEXT	Ich hab einst jemanden mit einem Rosinenpudding getötet.
$LINE_SIDEQUEST_3_OUTRO_350_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_350_TEXT	Der Trick ist, den Kopf noch eine Minute länger drunter zu halten als sie sich winden, nur um sicher zu gehen.
$LINE_SIDEQUEST_3_OUTRO_360_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_360_TEXT	Sonst tauchen sie als Puddingmonster auf und du musst sie mit dem gebratenen Truthahn zu Tode prügeln.
$LINE_SIDEQUEST_3_OUTRO_370_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_370_TEXT	...Dann wird dein Papa sauer auf dich, weil du den Truthahn versaut hast und du sagst <LQ>Aber Papa, Meuchelm�rder!<RQ>	
$LINE_SIDEQUEST_3_OUTRO_380_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_380_TEXT	...und er so <LQ>Warum tr�gst du nicht das Schwert, das ich dir gegeben habe?!<RQ>	
$LINE_SIDEQUEST_3_OUTRO_390_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_390_TEXT	Und du so <LQ>Die anderen M�dchen lachen mich aus<RQ> und er dann so <LQ>Dann schneide ihnen die K�pfe ab! Jetzt geh in dein Zimmer und �be Messerwerfen!<RQ>	
$LINE_SIDEQUEST_3_OUTRO_400_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_400_TEXT	...
$LINE_SIDEQUEST_3_OUTRO_410_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_410_TEXT	Es ist wirklich schön, diese Mädchengespräche zu haben.
$SCENE_SIDEQUEST_4_GET_TITLE	Ödland des Friedens
$NARR_SIDEQUEST_4_GET_00_TEXT	Zuvor an dem Tag ...
$LINE_SIDEQUEST_4_GET_00_CHAR	$BER
$LINE_SIDEQUEST_4_GET_00_TEXT	Es ist ganze zwei Tage her, seitdem ich zuletzt etwas getötet habe ...
$LINE_SIDEQUEST_4_GET_10_CHAR	$BER
$LINE_SIDEQUEST_4_GET_10_TEXT	Ich fühle, wie die Langeweile an meinen Organen nagt.
$LINE_SIDEQUEST_4_GET_20_CHAR	$BER
$LINE_SIDEQUEST_4_GET_20_TEXT	Hilfe!
$LINE_SIDEQUEST_4_GET_30_CHAR	$HEA
$LINE_SIDEQUEST_4_GET_30_TEXT	Was ist das Problem?
$LINE_SIDEQUEST_4_GET_40_CHAR	$BER
$LINE_SIDEQUEST_4_GET_40_TEXT	Ich bin in einem Ödland des Friedens!
$LINE_SIDEQUEST_4_GET_50_CHAR	$BER
$LINE_SIDEQUEST_4_GET_50_TEXT	Oh, der Gedanke, dass es so zu Ende geht!
$LINE_SIDEQUEST_4_GET_60_CHAR	$BER
$LINE_SIDEQUEST_4_GET_60_TEXT	*Hier liegt $BER, von seinen Kameraden grausam vernachlässigt. Er starb an dem Mangel an Morden.
$LINE_SIDEQUEST_4_GET_70_CHAR	$HEA
$LINE_SIDEQUEST_4_GET_70_TEXT	...
$LINE_SIDEQUEST_4_GET_80_CHAR	$BER
$LINE_SIDEQUEST_4_GET_80_TEXT	Nein, versucht nicht, mir zu helfen. Ich bin meinem Schicksal ergeben. Ich werde hier sitzen und warten, bis die Langeweile es zu Ende bringt.
$LINE_SIDEQUEST_4_GET_90_CHAR	$BER
$LINE_SIDEQUEST_4_GET_90_TEXT	Oh, was ist das für ein grelles Licht?
$LINE_SIDEQUEST_4_GET_100_CHAR	$HEA
$LINE_SIDEQUEST_4_GET_100_TEXT	Was?
$LINE_SIDEQUEST_4_GET_110_CHAR	$BER
$LINE_SIDEQUEST_4_GET_110_TEXT	Komm her, grelles Licht!
$LINE_SIDEQUEST_4_GET_120_CHAR	$BER
$LINE_SIDEQUEST_4_GET_120_TEXT	Ich muss dich töten!
$SCENE_SIDEQUEST_4_INTRO_TITLE	Seltsame Frau
$LINE_SIDEQUEST_4_INTRO_00_CHAR	$HEA
$LINE_SIDEQUEST_4_INTRO_00_TEXT	Was ist gerade passiert?
$LINE_SIDEQUEST_4_INTRO_10_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_10_TEXT	*Ah, das muss $MCG gewesen sein.
$LINE_SIDEQUEST_4_INTRO_20_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_20_TEXT	Ich wusste, dass sie nicht ohne mich Zeug töten.
$LINE_SIDEQUEST_4_INTRO_30_CHAR	$HEA
$LINE_SIDEQUEST_4_INTRO_30_TEXT	Aber sie hat bisher immer nur solche in ihrer Nähe hinein gezogen ... das kann nicht -
$LINE_SIDEQUEST_4_INTRO_40_CHAR	SELTSAME FRAU
$LINE_SIDEQUEST_4_INTRO_40_TEXT	Hmm ... Nicht gerade das, was ich erwartet habe.
$LINE_SIDEQUEST_4_INTRO_50_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_50_TEXT	Hallo, seltsame Frau! Ihr möchtet nicht zufällig die Dienste eines rasenden, starken und dennoch sensiblen Gewaltverteilers in Anspruch nehmen?
