flag	content
$SCENE_SIDEQUEST_4_GET_TITLE	Pustina míru
$NARR_SIDEQUEST_4_GET_00_TEXT	Dříve téhož dne...
$LINE_SIDEQUEST_4_GET_00_CHAR	$BER
$LINE_SIDEQUEST_4_GET_00_TEXT	Už jsou to dva dny, co jsem něco zabil...
$LINE_SIDEQUEST_4_GET_10_CHAR	$BER
$LINE_SIDEQUEST_4_GET_10_TEXT	Úplně cítím, jak mě ta nuda zabíjí.
$LINE_SIDEQUEST_4_GET_20_CHAR	$BER
$LINE_SIDEQUEST_4_GET_20_TEXT	Pomoc!
$LINE_SIDEQUEST_4_GET_30_CHAR	$HEA
$LINE_SIDEQUEST_4_GET_30_TEXT	Co se děje?
$LINE_SIDEQUEST_4_GET_40_CHAR	$BER
$LINE_SIDEQUEST_4_GET_40_TEXT	Jsem uprostřed pustiny míru!
$LINE_SIDEQUEST_4_GET_50_CHAR	$BER
$LINE_SIDEQUEST_4_GET_50_TEXT	Hrozný pocit, že by to takhle skončilo!
$LINE_SIDEQUEST_4_GET_60_CHAR	$BER
$LINE_SIDEQUEST_4_GET_60_TEXT	*Zde leží $BER, krutě opuštěn společníky. Zemřel na nedostatek zabíjení.
$LINE_SIDEQUEST_4_GET_70_CHAR	$HEA
$LINE_SIDEQUEST_4_GET_70_TEXT	... 
$LINE_SIDEQUEST_4_GET_80_CHAR	$BER
$LINE_SIDEQUEST_4_GET_80_TEXT	Ne, nesnaž se mi pomoci. Jsem smířen s osudem. Budu tu sedět a čekat, až mě ta nuda dorazí -
$LINE_SIDEQUEST_4_GET_90_CHAR	$BER
$LINE_SIDEQUEST_4_GET_90_TEXT	Co je támhle to jasné světlo?
$LINE_SIDEQUEST_4_GET_100_CHAR	$HEA
$LINE_SIDEQUEST_4_GET_100_TEXT	Co?
$LINE_SIDEQUEST_4_GET_110_CHAR	$BER
$LINE_SIDEQUEST_4_GET_110_TEXT	Světlo, pojď sem!
$LINE_SIDEQUEST_4_GET_120_CHAR	$BER
$LINE_SIDEQUEST_4_GET_120_TEXT	Potřebuju tě zabít!
$SCENE_SIDEQUEST_4_INTRO_TITLE	Podivná žena
$LINE_SIDEQUEST_4_INTRO_00_CHAR	$HEA
$LINE_SIDEQUEST_4_INTRO_00_TEXT	Co se to stalo?
$LINE_SIDEQUEST_4_INTRO_10_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_10_TEXT	*To musela být $MCG.
$LINE_SIDEQUEST_4_INTRO_20_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_20_TEXT	Věděl jsem, že beze mne by se do žádného vraždění nepustila!
$LINE_SIDEQUEST_4_INTRO_30_CHAR	$HEA
$LINE_SIDEQUEST_4_INTRO_30_TEXT	To není možné, vždycky přivolávala jen ty, co jsou blízko ní -
$LINE_SIDEQUEST_4_INTRO_40_CHAR	PODIVNÁ ŽENA
$LINE_SIDEQUEST_4_INTRO_40_TEXT	Hmm... no, není to přesně to, co jsem čekala.
$LINE_SIDEQUEST_4_INTRO_50_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_50_TEXT	Zdravím, tajemná krasavice! Nepotřebuješ náhodou služby fešného, silného a přitom citlivého šiřitele zkázy?
$LINE_SIDEQUEST_4_INTRO_60_CHAR	PODIVNÁ ŽENA
$LINE_SIDEQUEST_4_INTRO_60_TEXT	Proč myslíš, že jsem tě sem přivolala?
$LINE_SIDEQUEST_4_INTRO_70_CHAR	PODIVNÁ ŽENA
$LINE_SIDEQUEST_4_INTRO_70_TEXT	Potřebuju se dostat do téhle hrobky, ale její současní obyvatelé zrovna nespolupracují. Mohl bys mi pomoct zničit ty mrtvé uvnitř?
$LINE_SIDEQUEST_4_INTRO_80_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_80_TEXT	Vezmi si mě.
$LINE_SIDEQUEST_4_INTRO_90_CHAR	PODIVNÁ ŽENA
$LINE_SIDEQUEST_4_INTRO_90_TEXT	Je to hned tady.
$LINE_SIDEQUEST_4_INTRO_100_CHAR	$HEA
$LINE_SIDEQUEST_4_INTRO_100_TEXT	Tohle se mi nelíbí.
$LINE_SIDEQUEST_4_INTRO_110_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_110_TEXT	Vím, že jsi kněz, takže ti dokážu odpustit, že sis nevšiml, jak je atraktivní.
$LINE_SIDEQUEST_4_INTRO_120_CHAR	$HEA
$LINE_SIDEQUEST_4_INTRO_120_TEXT	Takže uděláš, cokoliv řekne?
$LINE_SIDEQUEST_4_INTRO_130_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_130_TEXT	Ehm...
$LINE_SIDEQUEST_4_INTRO_140_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_140_TEXT	Jo.
$SCENE_SIDEQUEST_4_OUTRO_TITLE	Co jsem to říkal?
$LINE_SIDEQUEST_4_OUTRO_00_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_00_TEXT	Počkat, tyhle ruiny znám.
$LINE_SIDEQUEST_4_OUTRO_10_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_10_TEXT	Kdo jsi? Jak jsi nás sem dostala?
$LINE_SIDEQUEST_4_OUTRO_20_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_20_TEXT	Znám jednu ženu, která dokáže podobné věci, ale nic takovéhohle.
$LINE_SIDEQUEST_4_OUTRO_30_CHAR	PODIVNÁ ŽENA
$LINE_SIDEQUEST_4_OUTRO_30_TEXT	*$MCG Livbar, znáš ji?
$LINE_SIDEQUEST_4_OUTRO_40_CHAR	PODIVNÁ ŽENA
$LINE_SIDEQUEST_4_OUTRO_40_TEXT	Jasně že jo, měla jsem to vycítit hned.
$LINE_SIDEQUEST_4_OUTRO_50_CHAR	PODIVNÁ ŽENA
$LINE_SIDEQUEST_4_OUTRO_50_TEXT	Co kdyby ... ne. Ne, to je moc nebezpečné.
$LINE_SIDEQUEST_4_OUTRO_60_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_60_TEXT	*Odkud ji znáš ty?
$LINE_SIDEQUEST_4_OUTRO_70_CHAR	PODIVNÁ ŽENA
$LINE_SIDEQUEST_4_OUTRO_70_TEXT	... 
$LINE_SIDEQUEST_4_OUTRO_80_CHAR	PODIVNÁ ŽENA
$LINE_SIDEQUEST_4_OUTRO_80_TEXT	Až se vrátíš, zapomeneš.
$LINE_SIDEQUEST_4_OUTRO_90_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_90_TEXT	Cože?
$LINE_SIDEQUEST_4_OUTRO_100_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_100_TEXT	Co... co jsem to říkal?
$LINE_SIDEQUEST_4_OUTRO_110_CHAR	$BER
$LINE_SIDEQUEST_4_OUTRO_110_TEXT	Dva dny bez násilností.
$LINE_SIDEQUEST_4_OUTRO_120_CHAR	$BER
$LINE_SIDEQUEST_4_OUTRO_120_TEXT	Už cítím, jak mi ochabují svaly...
$LINE_SIDEQUEST_4_OUTRO_130_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_130_TEXT	Možná bys mohl trochu času strávit mírumilovným rozjímáním.
$LINE_SIDEQUEST_4_OUTRO_140_CHAR	$BER
$LINE_SIDEQUEST_4_OUTRO_140_TEXT	Mír je to, co mě zabjí!
$LINE_SIDEQUEST_4_OUTRO_150_CHAR	$MCG
$LINE_SIDEQUEST_4_OUTRO_150_TEXT	Tak, jsme zpátky z konventu. Bylo to...
$LINE_SIDEQUEST_4_OUTRO_160_CHAR	$BER
$LINE_SIDEQUEST_4_OUTRO_160_TEXT	Už nikdy mne neopouštěj!
$SCENE_SIDEQUEST_7_GET_TITLE	Tajný úkryt
$LINE_SIDEQUEST_7_GET_00_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_00_TEXT	Takže... všechno tady patří tobě, protože jsi to našla?
$LINE_SIDEQUEST_7_GET_10_CHAR	$DRA
$LINE_SIDEQUEST_7_GET_10_TEXT	Chceš to zpochybnit, smrtelníku?
$LINE_SIDEQUEST_7_GET_20_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_20_TEXT	Ne, ne, vůbec ne. Jen chci mít jasno, jaká jsou pravidla.
$LINE_SIDEQUEST_7_GET_30_CHAR	$DRA
$LINE_SIDEQUEST_7_GET_30_TEXT	Fajn.
$LINE_SIDEQUEST_7_GET_40_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_40_TEXT	Takže, například, kdybych našla místnost plnou pokladů, všechno uvnitř by bylo moje?
$LINE_SIDEQUEST_7_GET_50_CHAR	$DRA
$LINE_SIDEQUEST_7_GET_50_TEXT	Ha, obyčejný smrtelník čuchá zlato? Tvoje arogance mne baví.
$LINE_SIDEQUEST_7_GET_60_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_60_TEXT	Ale kdybych ji opravdu našla, uznala bys mne za právoplatného vlastníka, ne?
$LINE_SIDEQUEST_7_GET_70_CHAR	$DRA
$LINE_SIDEQUEST_7_GET_70_TEXT	Rozhodně.
$LINE_SIDEQUEST_7_GET_80_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_80_TEXT	Takže, všechno v té tajné místnosti pod touhle je moje?
$LINE_SIDEQUEST_7_GET_90_CHAR	$DRA
$LINE_SIDEQUEST_7_GET_90_TEXT	COŽE?
$LINE_SIDEQUEST_7_GET_100_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_100_TEXT	No, v té, do které vedou tyhle tajné padací dveře.
$LINE_SIDEQUEST_7_GET_110_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_110_TEXT	Je to vcelku standardní postup při stavbě pevnosti - postavíš pokladnici, nacpeš do ní všechno druhořadé.
$LINE_SIDEQUEST_7_GET_120_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_120_TEXT	A pod ní vybuduješ ještě jednu tajnou kmonatu, na uschování těch opravdu cenných věcí.
$LINE_SIDEQUEST_7_GET_130_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_130_TEXT	Útočníci najdou první pokladnici, vyrabují ji a zmizí, aniž by jim došlo, že ty opravdové cennosti zůstaly.
$LINE_SIDEQUEST_7_GET_140_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_140_TEXT	Jestli jsi někdy četla o Jižní Sdružující válce, tak přesně takhle Koreidové z Kelredu přežili vydrancování svého hlavního města.
$LINE_SIDEQUEST_7_GET_150_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_150_TEXT	Já to tedy četla.
$LINE_SIDEQUEST_7_GET_160_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_160_TEXT	... Teda, jsem zvědavá, co tam dole je..
$LINE_SIDEQUEST_7_GET_170_CHAR	$DRA
$LINE_SIDEQUEST_7_GET_170_TEXT	... ehm.
$SCENE_SIDEQUEST_7_INTRO_TITLE	Ohňový měsíc
$LINE_SIDEQUEST_7_INTRO_00_CHAR	$KNI
$LINE_SIDEQUEST_7_INTRO_00_TEXT	Rád bych, abyste mne nechala sejít tam dolu prvního, madam.
$LINE_SIDEQUEST_7_INTRO_10_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_10_TEXT	Ale no tak.
$LINE_SIDEQUEST_7_INTRO_20_CHAR	$KNI
$LINE_SIDEQUEST_7_INTRO_20_TEXT	A než dostanu přednášku o tom, jak se mám smířit s faktem, že se o sebe umíte postarat, rád bych upozornil, že moje motivy jsou zcela sobecké.
$LINE_SIDEQUEST_7_INTRO_30_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_30_TEXT	Nevím, co je sobeckého na tom celém čestném dluhu, život za život.
$LINE_SIDEQUEST_7_INTRO_40_CHAR	$KNI
$LINE_SIDEQUEST_7_INTRO_40_TEXT	No, co myslíte, že by se stalo, kdybych Vás nechal zemřít?
$LINE_SIDEQUEST_7_INTRO_50_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_50_TEXT	Všichni ostatní rytíři by si z tebe dělali legraci, že jsi neschopný?
$LINE_SIDEQUEST_7_INTRO_60_CHAR	$KNI
$LINE_SIDEQUEST_7_INTRO_60_TEXT	Ano, a čest by mi velela se zabít.
$LINE_SIDEQUEST_7_INTRO_70_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_70_TEXT	Opravdu? Tedy, to ... myslela jsem si, že jsi trochu bábovka.
$LINE_SIDEQUEST_7_INTRO_80_CHAR	$KNI
$LINE_SIDEQUEST_7_INTRO_80_TEXT	Cože?
$LINE_SIDEQUEST_7_INTRO_90_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_90_TEXT	To dělá to brnění. Beztak se nemáme čeho bát. Je to jen stará tajná pokladnice.
$LINE_SIDEQUEST_7_INTRO_100_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_100_TEXT	Ale je tu spousta mrtvol. Naštěstí pro nás, tyhle se nehýbají...
$LINE_SIDEQUEST_7_INTRO_110_CHAR	PODIVNÁ ŽENA
$LINE_SIDEQUEST_7_INTRO_110_TEXT	*$MCG Livbar. Už jsem myslela, že nepřijdeš.
$LINE_SIDEQUEST_7_INTRO_120_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_120_TEXT	Co?
$LINE_SIDEQUEST_7_INTRO_130_CHAR	$KNI
$LINE_SIDEQUEST_7_INTRO_130_TEXT	To je ta kouzelnice!
$LINE_SIDEQUEST_7_INTRO_140_CHAR	$KNI
$LINE_SIDEQUEST_7_INTRO_140_TEXT	Musíme odsud zmizet.
$LINE_SIDEQUEST_7_INTRO_150_CHAR	PODIVNÁ ŽENA
$LINE_SIDEQUEST_7_INTRO_150_TEXT	Dveře jsou zavřené. Potřebuju vás tady.
$LINE_SIDEQUEST_7_INTRO_160_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_160_TEXT	Co to děláš s těmi těly?
$LINE_SIDEQUEST_7_INTRO_170_CHAR	PODIVNÁ ŽENA
$LINE_SIDEQUEST_7_INTRO_170_TEXT	Potřebuju s někým mluvit.
$LINE_SIDEQUEST_7_INTRO_180_CHAR	PODIVNÁ ŽENA
$LINE_SIDEQUEST_7_INTRO_180_TEXT	Volám tě, Eztli-Tenochu. Pojď mezi nás!
$LINE_SIDEQUEST_7_INTRO_190_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_INTRO_190_TEXT	Co? Moje... Tletl-Meztli...
$LINE_SIDEQUEST_7_INTRO_200_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_INTRO_200_TEXT	Ohňový měsíc, nejtoužebnější. Přišla jsi mne se svými sluhy konečně vysvobodit?
$LINE_SIDEQUEST_7_INTRO_210_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_INTRO_210_TEXT	Ne. Vysvobodit nás oba.
$LINE_SIDEQUEST_7_INTRO_220_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_INTRO_220_TEXT	Mluvíš o nemožném.
$LINE_SIDEQUEST_7_INTRO_230_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_INTRO_230_TEXT	To jsem si také mnoho let myslela ... ale podívej:
$LINE_SIDEQUEST_7_INTRO_240_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_INTRO_240_TEXT	Stojím vedle klíče ... a přesto ... odolávám.
$LINE_SIDEQUEST_7_INTRO_250_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_INTRO_250_TEXT	Ona je tady?!
$LINE_SIDEQUEST_7_INTRO_260_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_INTRO_260_TEXT	Ano, a já jsem byla schopna odolat!
$LINE_SIDEQUEST_7_INTRO_270_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_INTRO_270_TEXT	Ona je tady! JAK MNE MǓŽEŠ NEOSVOBODIT?!
$LINE_SIDEQUEST_7_INTRO_280_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_INTRO_280_TEXT	Můžeš odolat. Máš možnost volby!
$LINE_SIDEQUEST_7_INTRO_290_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_INTRO_290_TEXT	TY ZRÁDKYNĚ. MOJE DĚTI UDĚLAJÍ, CO TY NEMǓŽEŠ!
$LINE_SIDEQUEST_7_INTRO_300_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_INTRO_300_TEXT	*$MCG! Pomoz mi! Musíme ho zadržet!
$SCENE_SIDEQUEST_7_OUTRO_TITLE	Sar a Salea
$LINE_SIDEQUEST_7_OUTRO_00_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_00_TEXT	Démoni v nás. Tlačí nás níž a níž. Kdybychom se jednou konečně spojili, naše objetí by spálilo celý svět!
$LINE_SIDEQUEST_7_OUTRO_10_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_10_TEXT	Ne spálilo. Vyčistilo. Zocelilo. Zbavilo slabosti, špíny a žabomyších válek slabomyslných lidí.
$LINE_SIDEQUEST_7_OUTRO_20_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_20_TEXT	Nemohu.... nemohu to připustit.
$LINE_SIDEQUEST_7_OUTRO_30_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_30_TEXT	Takže tohle, tohle je ta tvoje láska ke mně?
$LINE_SIDEQUEST_7_OUTRO_40_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_40_TEXT	Zapomínáš, kdo jsme!
$LINE_SIDEQUEST_7_OUTRO_50_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_50_TEXT	Ne. To ty zapomínáš. Jak toužím vrátit se do časů dávno minulých...
$LINE_SIDEQUEST_7_OUTRO_60_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_60_TEXT	Před prvními zrozenými z krve. Před ovocem krve a ohnivým měsícem. Když byli jen Sar a Salea.
$LINE_SIDEQUEST_7_OUTRO_70_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_70_TEXT	To jsou dávno mrtvá jména.
$LINE_SIDEQUEST_7_OUTRO_80_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_80_TEXT	Kdybychom tenkrát věděli, co se z nás stane - 
$LINE_SIDEQUEST_7_OUTRO_90_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_90_TEXT	Udělali bychom všechno stejně.
$LINE_SIDEQUEST_7_OUTRO_100_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_100_TEXT	Toužíš po nemožném.
$LINE_SIDEQUEST_7_OUTRO_110_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_110_TEXT	Vzali jsme na hlavy korunu božstva! My jediní stojíme nad tou lůzou, soudíme a vedeme! Pro nás není cesty zpět.
$LINE_SIDEQUEST_7_OUTRO_120_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_120_TEXT	Nemůžeme se vzdát té hrozné zodpovědnosti.
$LINE_SIDEQUEST_7_OUTRO_130_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_130_TEXT	... napsala jsem na tvář země svoje jméno krví.
$LINE_SIDEQUEST_7_OUTRO_140_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_140_TEXT	Ale můžu se odpoutat od minulosti.
$LINE_SIDEQUEST_7_OUTRO_150_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_150_TEXT	Tak to jsi hlupák.
$LINE_SIDEQUEST_7_OUTRO_160_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_160_TEXT	Prosím -
$LINE_SIDEQUEST_7_OUTRO_170_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_170_TEXT	Chceš popřít náš cíl? Obrátit se zády k tomu, co jsme dokázali?
$LINE_SIDEQUEST_7_OUTRO_180_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_180_TEXT	Nevidíš, jak se svět za naší nepřítomnosti změnil?
$LINE_SIDEQUEST_7_OUTRO_190_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_190_TEXT	My bychom ho učinili ještě horším.
$LINE_SIDEQUEST_7_OUTRO_200_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_200_TEXT	Prosím tě na kolenou!
$LINE_SIDEQUEST_7_OUTRO_210_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_210_TEXT	Ne...
$LINE_SIDEQUEST_7_OUTRO_220_CHAR	SALEA
$LINE_SIDEQUEST_7_OUTRO_220_TEXT	... Salea tě prosí. Osvoboď nás.
$LINE_SIDEQUEST_7_OUTRO_230_CHAR	SALEA
$LINE_SIDEQUEST_7_OUTRO_230_TEXT	Dej mi dar zničení.
$LINE_SIDEQUEST_7_OUTRO_240_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_240_TEXT	... 
$LINE_SIDEQUEST_7_OUTRO_250_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_250_TEXT	Tohle je jediný dar, co pro tebe mám.
$LINE_SIDEQUEST_7_OUTRO_260_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_260_TEXT	... 
$LINE_SIDEQUEST_7_OUTRO_270_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_270_TEXT	A poslední zbytek lidskosti jde stranou.
$LINE_SIDEQUEST_7_OUTRO_280_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_280_TEXT	Brzo tenhle bídný svět pocítí odmítavou ruku boží.
$LINE_SIDEQUEST_7_OUTRO_290_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_290_TEXT	*$MCG, připrav se.
$LINE_SIDEQUEST_7_OUTRO_300_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_300_TEXT	Stála jsi mne ... královnu ...
$LINE_SIDEQUEST_7_OUTRO_310_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_310_TEXT	Ale skrze tebe přijde osud ... pro celé lidstvo.
$LINE_SIDEQUEST_7_OUTRO_320_CHAR	$MCG
$LINE_SIDEQUEST_7_OUTRO_320_TEXT	... 
$LINE_SIDEQUEST_7_OUTRO_330_CHAR	$MCG
$LINE_SIDEQUEST_7_OUTRO_330_TEXT	... Sar a Salea.
$SCENE_HERMIT_1_INTRO_TITLE	Udělám Vám cenu!
$LINE_HERMIT_1_INTRO_00_CHAR	HERMIT
$LINE_HERMIT_1_INTRO_00_TEXT	Hej, cizinče!
$LINE_HERMIT_1_INTRO_10_CHAR	$MCG
$LINE_HERMIT_1_INTRO_10_TEXT	Jsi mi povědomý, nepotkali jsme se už?
$LINE_HERMIT_1_INTRO_20_CHAR	HERMIT
$LINE_HERMIT_1_INTRO_20_TEXT	To nevím, a i kdyby... ALE, ŘEKNI-
$LINE_HERMIT_1_INTRO_30_CHAR	HERMIT
$LINE_HERMIT_1_INTRO_30_TEXT	NEMÁŠ NĚJAKÉ LEBKY?
$LINE_HERMIT_1_INTRO_40_CHAR	HERMIT
$LINE_HERMIT_1_INTRO_40_TEXT	Nemyslím tu pod tvými vlasy, samozřejmě, tu vidím...
$LINE_HERMIT_1_INTRO_50_CHAR	HERMIT
$LINE_HERMIT_1_INTRO_50_TEXT	Tu kdybys neměla, tvoje hlava by byla pěkně šišatá a legračně by se třásla.
$LINE_HERMIT_1_INTRO_60_CHAR	$MCG
$LINE_HERMIT_1_INTRO_60_TEXT	*No... $BER si dělá sbírku... trošku mě to nervuje.
$LINE_HERMIT_1_INTRO_70_CHAR	$MCG
$LINE_HERMIT_1_INTRO_70_TEXT	Mám o něj vlastně obavy.
$LINE_HERMIT_1_INTRO_80_CHAR	$MCG
$LINE_HERMIT_1_INTRO_80_TEXT	A o tebe taky, trochu.
$LINE_HERMIT_1_INTRO_90_CHAR	HERMIT
$LINE_HERMIT_1_INTRO_90_TEXT	Ale ne, ne lebky Navrátilců. To svinstvo ať si tvůj šílený společník nechá pro sebe.
$LINE_HERMIT_1_INTRO_100_CHAR	HERMIT
$LINE_HERMIT_1_INTRO_100_TEXT	Mluvím o ...
$LINE_HERMIT_1_INTRO_110_CHAR	HERMIT
$LINE_HERMIT_1_INTRO_110_TEXT	KOUZELNÝCH LEBKÁCH!
$LINE_HERMIT_1_INTRO_120_CHAR	HERMIT
$LINE_HERMIT_1_INTRO_120_TEXT	Jsou z kamene, bronzu nebo obsidiánu. Navrátilci občas nějakou mají.
$LINE_HERMIT_1_INTRO_130_CHAR	HERMIT
$LINE_HERMIT_1_INTRO_130_TEXT	Takže, kdybys na nějakou narazila, přines mi ji, odměním tě.
$LINE_HERMIT_1_INTRO_140_CHAR	$MCG
$LINE_HERMIT_1_INTRO_140_TEXT	Na co je potřebuješ?
$LINE_HERMIT_1_INTRO_150_CHAR	HERMIT
$LINE_HERMIT_1_INTRO_150_TEXT	To je moje tajemství.
$LINE_HERMIT_1_INTRO_160_CHAR	HERMIT
$LINE_HERMIT_1_INTRO_160_TEXT	Kdybych ti řekl, jak úžasnou mají chuť, chtěla bys je všechny pro sebe!
$LINE_HERMIT_1_INTRO_170_CHAR	HERMIT
$LINE_HERMIT_1_INTRO_170_TEXT	Takže ti neřeknu, jak výborně šmakují s nudlemi a černým chlebem.
$LINE_HERMIT_1_INTRO_180_CHAR	HERMIT
$LINE_HERMIT_1_INTRO_180_TEXT	Nebo s rýží a dušenými švestkami.
$LINE_HERMIT_1_INTRO_190_CHAR	HERMIT
$LINE_HERMIT_1_INTRO_190_TEXT	Neřeknu nic.
$SCENE_HERMIT_2_INTRO_TITLE	Bláznivé nabídky!
$LINE_HERMIT_2_INTRO_00_CHAR	$MCG
$LINE_HERMIT_2_INTRO_00_TEXT	Moment... opravdu jsme se nikde nepotkali?
$LINE_HERMIT_2_INTRO_10_CHAR	HERMIT
$LINE_HERMIT_2_INTRO_10_TEXT	*Jasně, že ano, v Laksosu, vzpomeň si. Poslal mne tvůj přítel $HEA.
$LINE_HERMIT_2_INTRO_20_CHAR	$MCG
$LINE_HERMIT_2_INTRO_20_TEXT	Nemáš náhodou bratra nebo bratrance?
$LINE_HERMIT_2_INTRO_30_CHAR	HERMIT
$LINE_HERMIT_2_INTRO_30_TEXT	Jasně, že jo. Sídlí jihozápadně od Laksosu. Dohromady jsme čtyři bratři.
$LINE_HERMIT_2_INTRO_40_CHAR	$MCG
$LINE_HERMIT_2_INTRO_40_TEXT	Čtyřčata? A všichni se stejně oblékáte?
$LINE_HERMIT_2_INTRO_50_CHAR	HERMIT
$LINE_HERMIT_2_INTRO_50_TEXT	Samozřejmě! Myslíš, že si to vymýšlím?
$LINE_HERMIT_2_INTRO_60_CHAR	HERMIT
$LINE_HERMIT_2_INTRO_60_TEXT	Že jsem nějaký pošuk, co se za tebou vláčí přes půl světa jen proto, aby ti vylepšoval vybavení výměnou za pár mňam kouzelných lebek?
$LINE_HERMIT_2_INTRO_70_CHAR	$MCG
$LINE_HERMIT_2_INTRO_70_TEXT	Pravda, to by bylo dost šílené.
$LINE_HERMIT_2_INTRO_80_CHAR	HERMIT
$LINE_HERMIT_2_INTRO_80_TEXT	Takže, máš nějaké KOUZELNÉ LEBKY?
$LINE_HERMIT_2_INTRO_90_CHAR	$MCG
$LINE_HERMIT_2_INTRO_90_TEXT	... 
$SCENE_HERMIT_3_INTRO_TITLE	Všechno musí pryč!
$LINE_HERMIT_3_INTRO_00_CHAR	HERMIT
$LINE_HERMIT_3_INTRO_00_TEXT	Hej, cizinče!
